Day,Month,Year,site_name,genus_species,PA,Zone,Observer
2,july,2022,Donner Pass,Colias eurytheme,3,1Tracks,MF
2,july,2022,Donner Pass,Euphilotes enoptes,2,1Tracks,MF
2,july,2022,Donner Pass,Junonia coenia,1,1Tracks,MF
2,july,2022,Donner Pass,Lycaena cupreus,1,1Tracks,MF
2,july,2022,Donner Pass,Nymphalis antiopa,2,1Tracks,MF
2,july,2022,Donner Pass,Papilio eurymedon,3,1Tracks,MF
2,july,2022,Donner Pass,Papilio rutulus,3,1Tracks,MF
2,july,2022,Donner Pass,Phyciodes campestris montana,3,1Tracks,MF
2,july,2022,Donner Pass,Vanessa cardui,1,1Tracks,MF
2,july,2022,Donner Pass,Speyeria egleis,1,1Tracks,MF
2,july,2022,Donner Pass,Limenitis lorquini,1,1Tracks,MF
2,july,2022,Donner Pass,Phyciodes mylitta,3,1Tracks,MF
2,july,2022,Donner Pass,Plebejus acmon,2,1Tracks,MF
2,july,2022,Donner Pass,Plebejus icarioides,3,1Tracks,MF
2,july,2022,Donner Pass,Plebejus saepiolus,3,1Tracks,MF
2,july,2022,Donner Pass,Pyrgus communis,3,1Tracks,MF
2,july,2022,Donner Pass,Pyrgus ruralis,3,1Tracks,MF
2,july,2022,Donner Pass,Papilio zelicaon,1,1Tracks,MF
2,july,2022,Donner Pass,Polites sabuleti tecumseh,1,1Tracks,MF
2,july,2022,Donner Pass,Lycaena editha,1,1Tracks,MF
2,july,2022,Donner Pass,Phyciodes mylitta,1,3Bridge,MF
2,july,2022,Donner Pass,Pyrgus ruralis,1,3Bridge,MF
2,july,2022,Donner Pass,Nymphalis californica,1,3Bridge,MF
2,july,2022,Donner Pass,Plebejus lupini,1,3Bridge,MF
2,july,2022,Donner Pass,Euphilotes enoptes,1,3Bridge,MF
2,july,2022,Donner Pass,Colias eurytheme,3,2Meadow,MF
2,july,2022,Donner Pass,Phyciodes mylitta,2,2Meadow,MF
2,july,2022,Donner Pass,Plebejus saepiolus,3,2Meadow,MF
5,july,2022,Mt Rose,Plebejus icarioides,3,1Forest,MF
5,july,2022,Mt Rose,Colias eurytheme,1,1Forest,MF
5,july,2022,Mt Rose,Speyeria egleis,1,1Forest,MF
5,july,2022,Mt Rose,Nymphalis milberti,3,1Forest,MF
5,july,2022,Mt Rose,Glaucopsyche piasus,1,1Forest,MF
5,july,2022,Mt Rose,Euphilotes battoides,3,1Forest,MF
5,july,2022,Mt Rose,Papilio rutulus,2,1Forest,MF
5,july,2022,Mt Rose,Hesperia juba,1,1Forest,MF
5,july,2022,Mt Rose,Plebejus saepiolus,3,2Meadow,MF
5,july,2022,Mt Rose,Thorybes mexicana nevada,3,2Meadow,MF
5,july,2022,Mt Rose,Colias eurytheme,2,2Meadow,MF
5,july,2022,Mt Rose,Thorybes mexicana nevada,3,3Alpine,MF
5,july,2022,Mt Rose,Lycaeides hybrid,1,3Alpine,MF
5,july,2022,Mt Rose,Plebejus icarioides,3,3Alpine,MF
5,july,2022,Mt Rose,Euphydryas editha,1,3Alpine,MF
6,july,2022,Washington,NA,NA,2Serp,MF
6,july,2022,Washington,Plebejus acmon,1,1Valley,MF
6,july,2022,Washington,Parnassius clodius,2,1Valley,MF
6,july,2022,Washington,Ochlodes agricola,2,1Valley,MF
6,july,2022,Washington,Phyciodes mylitta,1,1Valley,MF
6,july,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
6,july,2022,Washington,Speyeria hydaspe,1,1Valley,MF
6,july,2022,Washington,Cercyonis sthenele silvestris,3,1Valley,MF
6,july,2022,Washington,Papilio rutulus,3,1Valley,MF
6,july,2022,Washington,Junonia coenia,1,1Valley,MF
6,july,2022,Washington,Pieris rapae,1,1Valley,MF
6,july,2022,Sierra Valley,Junonia coenia,2,1Road,CH
6,july,2022,Sierra Valley,Colias eurytheme,3,1Road,CH
6,july,2022,Sierra Valley,Coenonympha tullia ampelos,2,1Road,CH
6,july,2022,Sierra Valley,Phyciodes mylitta,3,1Road,CH
6,july,2022,Sierra Valley,Pieris rapae,3,1Road,CH
6,july,2022,Sierra Valley,Pontia occidentalis,3,1Road,CH
6,july,2022,Sierra Valley,Nymphalis californica,1,1Road,CH
6,july,2022,Sierra Valley,Hesperia colorado idaho,1,1Road,CH
6,july,2022,Sierra Valley,Pyrgus communis,1,1Road,CH
6,july,2022,Sierra Valley,Speyeria zerene,1,1Road,CH
6,july,2022,Sierra Valley,Polites sonora,1,1Road,CH
6,july,2022,Sierra Valley,Danaus plexippus,1,1Road,CH
6,july,2022,Sierra Valley,Plebejus acmon,1,1Road,CH
6,july,2022,Sierra Valley,Pontia occidentalis,3,2Lava,CH
6,july,2022,Sierra Valley,Polites sonora,1,2Lava,CH
6,july,2022,Sierra Valley,Plebejus acmon,2,2Lava,CH
8,july,2022,Lang Crossing,Phyciodes campestris montana,3,1Meadow,CH
8,july,2022,Lang Crossing,Colias eurytheme,1,1Meadow,CH
8,july,2022,Lang Crossing,Plebejus acmon,2,1Meadow,CH
8,july,2022,Lang Crossing,Parnassius clodius,3,1Meadow,CH
8,july,2022,Lang Crossing,Lycaena editha,3,1Meadow,CH
8,july,2022,Lang Crossing,Phyciodes mylitta,1,1Meadow,CH
8,july,2022,Lang Crossing,Junonia coenia,1,1Meadow,CH
8,july,2022,Lang Crossing,Euphilotes battoides,2,1Meadow,CH
8,july,2022,Lang Crossing,Papilio rutulus,1,1Meadow,CH
8,july,2022,Lang Crossing,Papilio eurymedon,2,1Meadow,CH
8,july,2022,Lang Crossing,Plebejus acmon,1,2Forest,CH
8,july,2022,Lang Crossing,Phyciodes campestris montana,2,2Forest,CH
8,july,2022,Lang Crossing,Junonia coenia,2,2Forest,CH
8,july,2022,Lang Crossing,Parnassius clodius,1,2Forest,CH
8,july,2022,Lang Crossing,Lycaena editha,2,2Forest,CH
8,july,2022,Lang Crossing,Cercyonis sthenele silvestris,1,2Forest,CH
8,july,2022,Lang Crossing,Speyeria hydaspe,1,2Forest,CH
8,july,2022,Lang Crossing,Adelpha bredowii californica,2,2Forest,CH
8,july,2022,Lang Crossing,Pieris rapae,1,2Forest,CH
8,july,2022,Lang Crossing,Erynnis propertius,1,3Chap,CH
8,july,2022,Lang Crossing,Adelpha bredowii californica,2,3Chap,CH
8,july,2022,Lang Crossing,Papilio eurymedon,1,3Chap,CH
8,july,2022,Lang Crossing,Satyrium sylvinus,1,3Chap,CH
13,july,2022,Castle Peak,Phyciodes campestris montana,3,1LowForest,MF
13,july,2022,Castle Peak,Papilio rutulus,1,1LowForest,MF
13,july,2022,Castle Peak,Pyrgus communis,3,1LowForest,MF
13,july,2022,Castle Peak,Speyeria mormonia,3,1LowForest,MF
13,july,2022,Castle Peak,Chlosyne hoffmanni,3,1LowForest,MF
13,july,2022,Castle Peak,Polygonia zephyrus,3,1LowForest,MF
13,july,2022,Castle Peak,Anthocharis stella,3,1LowForest,MF
13,july,2022,Castle Peak,Lycaena nivalis,2,1LowForest,MF
13,july,2022,Castle Peak,Lycaeides idas anna,3,1LowForest,MF
13,july,2022,Castle Peak,Parnassius clodius,3,1LowForest,MF
13,july,2022,Castle Peak,Glaucopsyche lygdamus,3,1LowForest,MF
13,july,2022,Castle Peak,Speyeria egleis,1,1LowForest,MF
13,july,2022,Castle Peak,Euphilotes battoides,1,1LowForest,MF
13,july,2022,Castle Peak,Plebejus lupini,3,1LowForest,MF
13,july,2022,Castle Peak,Plebejus acmon,2,1LowForest,MF
13,july,2022,Castle Peak,Plebejus icarioides,2,1LowForest,MF
13,july,2022,Castle Peak,Papilio zelicaon,1,1LowForest,MF
13,july,2022,Castle Peak,Papilio eurymedon,1,1LowForest,MF
13,july,2022,Castle Peak,Plebejus saepiolus,3,1LowForest,MF
13,july,2022,Castle Peak,Incisalia eryphon,1,1LowForest,MF
13,july,2022,Castle Peak,Thorybes mexicana nevada,1,1LowForest,MF
13,july,2022,Castle Peak,Agriades podarce,1,1LowForest,MF
13,july,2022,Castle Peak,Junonia coenia,1,1LowForest,MF
13,july,2022,Castle Peak,Anthocharis stella,3,2CastleAscent,MF
13,july,2022,Castle Peak,Parnassius clodius,3,2CastleAscent,MF
13,july,2022,Castle Peak,Euphilotes battoides,2,2CastleAscent,MF
13,july,2022,Castle Peak,Plebejus lupini,1,2CastleAscent,MF
13,july,2022,Castle Peak,Plebejus acmon,2,2CastleAscent,MF
13,july,2022,Castle Peak,Plebejus icarioides,3,2CastleAscent,MF
13,july,2022,Castle Peak,Papilio zelicaon,1,2CastleAscent,MF
13,july,2022,Castle Peak,Papilio eurymedon,1,2CastleAscent,MF
13,july,2022,Castle Peak,Pyrgus communis,1,3Ridge,MF
13,july,2022,Castle Peak,Speyeria egleis,3,3Ridge,MF
13,july,2022,Castle Peak,Euphilotes battoides,3,3Ridge,MF
13,july,2022,Castle Peak,Plebejus lupini,3,3Ridge,MF
13,july,2022,Castle Peak,Plebejus icarioides,1,3Ridge,MF
13,july,2022,Castle Peak,Papilio zelicaon,3,3Ridge,MF
13,july,2022,Castle Peak,Pontia occidentalis,3,3Ridge,MF
13,july,2022,Castle Peak,Pontia sisymbrii,1,3Ridge,MF
13,july,2022,Castle Peak,Papilio indra,1,3Ridge,MF
13,july,2022,Castle Peak,Satyrium fuliginosum fuliginosum,3,3Ridge,MF
13,july,2022,Castle Peak,Colias eurytheme,3,3Ridge,MF
13,july,2022,Castle Peak,Nymphalis milberti,1,3Ridge,MF
13,july,2022,Castle Peak,Euchloe hyantis hyantis,3,3Ridge,MF
13,july,2022,Castle Peak,Nymphalis californica,1,3Ridge,MF
13,july,2022,Castle Peak,Pyrgus communis,2,4BasinDescent,MF
13,july,2022,Castle Peak,Speyeria egleis,1,4BasinDescent,MF
13,july,2022,Castle Peak,Euphilotes battoides,3,4BasinDescent,MF
13,july,2022,Castle Peak,Plebejus icarioides,1,4BasinDescent,MF
13,july,2022,Castle Peak,Papilio zelicaon,3,4BasinDescent,MF
13,july,2022,Castle Peak,Pontia occidentalis,1,4BasinDescent,MF
13,july,2022,Castle Peak,Colias eurytheme,3,4BasinDescent,MF
13,july,2022,Castle Peak,Nymphalis milberti,1,4BasinDescent,MF
13,july,2022,Castle Peak,Plebejus shasta,1,4BasinDescent,MF
13,july,2022,Castle Peak,Phyciodes campestris montana,1,5HighForest,MF
13,july,2022,Castle Peak,Pyrgus communis,2,5HighForest,MF
13,july,2022,Castle Peak,Chlosyne hoffmanni,3,5HighForest,MF
13,july,2022,Castle Peak,Anthocharis stella,1,5HighForest,MF
13,july,2022,Castle Peak,Parnassius clodius,3,5HighForest,MF
13,july,2022,Castle Peak,Speyeria egleis,1,5HighForest,MF
13,july,2022,Castle Peak,Plebejus lupini,1,5HighForest,MF
13,july,2022,Castle Peak,Plebejus icarioides,2,5HighForest,MF
13,july,2022,Castle Peak,Colias eurytheme,3,5HighForest,MF
13,july,2022,Castle Peak,Plebejus saepiolus,1,5HighForest,MF
13,july,2022,Castle Peak,Euchloe hyantis hyantis,1,5HighForest,MF
13,july,2022,Castle Peak,Vanessa annabella,1,5HighForest,MF
14,july,2022,Donner Pass,Chlosyne hoffmanni,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Chlosyne palla,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Phyciodes campestris montana,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Parnassius clodius,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Papilio eurymedon,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Phyciodes mylitta,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Lycaeides idas anna,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Papilio rutulus,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Anthocharis stella,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Limenitis lorquini,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Lycaena editha,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Pyrgus communis,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Colias eurytheme,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Speyeria egleis,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Polites sonora,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Speyeria atlantis irene,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Polygonia zephyrus,2,1Tracks,CH_TB
14,july,2022,Donner Pass,Plebejus saepiolus,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Euphilotes battoides,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Plebejus acmon,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Papilio zelicaon,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Pieris rapae,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Pontia occidentalis,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Pontia protodice,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Junonia coenia,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Plebejus icarioides,3,1Tracks,CH_TB
14,july,2022,Donner Pass,Euphilotes enoptes,2,1Tracks,CH_TB
14,july,2022,Donner Pass,Nymphalis antiopa,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Mitoura johnsoni,1,1Tracks,CH_TB
14,july,2022,Donner Pass,Plebejus saepiolus,3,2Meadow,CH_TB
14,july,2022,Donner Pass,Polites sabuleti tecumseh,3,2Meadow,CH_TB
14,july,2022,Donner Pass,Phyciodes campestris montana,3,2Meadow,CH_TB
14,july,2022,Donner Pass,Vanessa virginiensis,1,2Meadow,CH_TB
14,july,2022,Donner Pass,Phyciodes mylitta,1,2Meadow,CH_TB
14,july,2022,Donner Pass,Plebejus acmon,1,3Bridge,CH_TB
17,july,2022,Washington,Plebejus acmon,1,2Serp,MF
17,july,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
17,july,2022,Washington,Papilio rutulus,3,1Valley,MF
17,july,2022,Washington,Parnassius clodius,1,1Valley,MF
17,july,2022,Washington,Phyciodes mylitta,2,1Valley,MF
17,july,2022,Washington,Junonia coenia,1,1Valley,MF
17,july,2022,Washington,Cercyonis sthenele silvestris,3,1Valley,MF
17,july,2022,Washington,Papilio eurymedon,1,1Valley,MF
17,july,2022,Washington,Ochlodes sylvanoides,1,1Valley,MF
17,july,2022,Washington,Speyeria hydaspe,2,1Valley,MF
18,july,2022,Mt Rose,Plebejus icarioides,3,1Forest,MF
18,july,2022,Mt Rose,Euphilotes battoides,2,1Forest,MF
18,july,2022,Mt Rose,Satyrium fuliginosum semiluna,3,1Forest,MF
18,july,2022,Mt Rose,Papilio rutulus,3,1Forest,MF
18,july,2022,Mt Rose,Speyeria egleis,3,1Forest,MF
18,july,2022,Mt Rose,Phyciodes mylitta,1,1Forest,MF
18,july,2022,Mt Rose,Nymphalis californica,1,1Forest,MF
18,july,2022,Mt Rose,Colias eurytheme,1,1Forest,MF
18,july,2022,Mt Rose,Chlosyne hoffmanni,3,1Forest,MF
18,july,2022,Mt Rose,Plebejus acmon,1,1Forest,MF
18,july,2022,Mt Rose,Plebejus shasta,1,1Forest,MF
18,july,2022,Mt Rose,Polites sonora,1,1Forest,MF
18,july,2022,Mt Rose,Phyciodes mylitta,1,2Meadow,MF
18,july,2022,Mt Rose,Nymphalis californica,1,2Meadow,MF
18,july,2022,Mt Rose,Colias eurytheme,2,2Meadow,MF
18,july,2022,Mt Rose,Chlosyne hoffmanni,1,2Meadow,MF
18,july,2022,Mt Rose,Plebejus saepiolus,3,2Meadow,MF
18,july,2022,Mt Rose,Polites sabuleti tecumseh,3,2Meadow,MF
18,july,2022,Mt Rose,Thorybes mexicana nevada,3,2Meadow,MF
18,july,2022,Mt Rose,Speyeria mormonia,3,2Meadow,MF
18,july,2022,Mt Rose,Pontia occidentalis,1,2Meadow,MF
18,july,2022,Mt Rose,Agriades podarce,2,2Meadow,MF
18,july,2022,Mt Rose,Polites sonora,2,2Meadow,MF
18,july,2022,Mt Rose,Plebejus icarioides,3,3Alpine,MF
18,july,2022,Mt Rose,Satyrium fuliginosum semiluna,2,3Alpine,MF
18,july,2022,Mt Rose,Speyeria egleis,3,3Alpine,MF
18,july,2022,Mt Rose,Nymphalis californica,1,3Alpine,MF
18,july,2022,Mt Rose,Chlosyne hoffmanni,1,3Alpine,MF
18,july,2022,Mt Rose,Thorybes mexicana nevada,1,3Alpine,MF
18,july,2022,Mt Rose,Lycaeides hybrid,3,3Alpine,MF
18,july,2022,Mt Rose,Plebejus acmon,1,3Alpine,MF
18,july,2022,Mt Rose,Euphydryas editha,2,3Alpine,MF
21,july,2022,Sierra Valley,Plebejus acmon,1,2Lava,MF
21,july,2022,Sierra Valley,Pontia occidentalis,3,1Road,MF
21,july,2022,Sierra Valley,Colias eurytheme,3,1Road,MF
21,july,2022,Sierra Valley,Coenonympha tullia ampelos,1,1Road,MF
21,july,2022,Sierra Valley,Phyciodes mylitta,3,1Road,MF
21,july,2022,Sierra Valley,Lycaena helloides,3,1Road,MF
21,july,2022,Sierra Valley,Satyrium californica,1,1Road,MF
21,july,2022,Sierra Valley,Colias philodice (eriphyle),3,1Road,MF
21,july,2022,Sierra Valley,Junonia coenia,2,1Road,MF
21,july,2022,Sierra Valley,Cercyonis sthenele silvestris,2,1Road,MF
21,july,2022,Sierra Valley,Pieris rapae,3,1Road,MF
21,july,2022,Sierra Valley,Lycaeides melissa melissa,3,1Road,MF
21,july,2022,Sierra Valley,Pyrgus communis,2,1Road,MF
21,july,2022,Sierra Valley,Papilio multicaudatus,1,1Road,MF
21,july,2022,Sierra Valley,Pontia protodice,1,1Road,MF
21,july,2022,Sierra Valley,Satyrium behrii,3,1Road,MF
21,july,2022,Sierra Valley,Satyrium saepium,1,1Road,MF
21,july,2022,Sierra Valley,Plebejus acmon,2,1Road,MF
22,july,2022,Lang Crossing,Lycaena editha,3,1Meadow,MF
22,july,2022,Lang Crossing,Parnassius clodius,3,1Meadow,MF
22,july,2022,Lang Crossing,Papilio rutulus,2,1Meadow,MF
22,july,2022,Lang Crossing,Phyciodes mylitta,3,1Meadow,MF
22,july,2022,Lang Crossing,Phyciodes campestris montana,1,1Meadow,MF
22,july,2022,Lang Crossing,Junonia coenia,2,1Meadow,MF
22,july,2022,Lang Crossing,Plebejus acmon,1,1Meadow,MF
22,july,2022,Lang Crossing,Polites sonora,1,1Meadow,MF
22,july,2022,Lang Crossing,Danaus plexippus,1,1Meadow,MF
22,july,2022,Lang Crossing,Colias eurytheme,1,1Meadow,MF
22,july,2022,Lang Crossing,Speyeria hydaspe,1,1Meadow,MF
22,july,2022,Lang Crossing,Pieris rapae,1,1Meadow,MF
22,july,2022,Lang Crossing,Papilio rutulus,1,2Forest,MF
22,july,2022,Lang Crossing,Plebejus acmon,1,2Forest,MF
22,july,2022,Lang Crossing,Speyeria hydaspe,1,2Forest,MF
22,july,2022,Lang Crossing,Plebejus acmon,1,3Chap,MF
22,july,2022,Lang Crossing,Cercyonis sthenele silvestris,1,3Chap,MF
29,july,2022,Donner Pass,Lycaena editha,3,1Tracks,CH
29,july,2022,Donner Pass,Limenitis lorquini,3,1Tracks,CH
29,july,2022,Donner Pass,Chlosyne hoffmanni,3,1Tracks,CH
29,july,2022,Donner Pass,Phyciodes campestris montana,3,1Tracks,CH
29,july,2022,Donner Pass,Lycaena arota arota,3,1Tracks,CH
29,july,2022,Donner Pass,Phyciodes mylitta,3,1Tracks,CH
29,july,2022,Donner Pass,Plebejus acmon,3,1Tracks,CH
29,july,2022,Donner Pass,Lycaeides idas anna,3,1Tracks,CH
29,july,2022,Donner Pass,Lycaena nivalis,3,1Tracks,CH
29,july,2022,Donner Pass,Speyeria zerene,1,1Tracks,CH
29,july,2022,Donner Pass,Colias eurytheme,3,1Tracks,CH
29,july,2022,Donner Pass,Speyeria egleis,1,1Tracks,CH
29,july,2022,Donner Pass,Speyeria atlantis irene,3,1Tracks,CH
29,july,2022,Donner Pass,Parnassius clodius,1,1Tracks,CH
29,july,2022,Donner Pass,Plebejus icarioides,2,1Tracks,CH
29,july,2022,Donner Pass,Pontia occidentalis,1,1Tracks,CH
29,july,2022,Donner Pass,Pieris rapae,2,1Tracks,CH
29,july,2022,Donner Pass,Euphilotes enoptes,1,1Tracks,CH
29,july,2022,Donner Pass,Satyrium saepium,2,1Tracks,CH
29,july,2022,Donner Pass,Plebejus saepiolus,3,1Tracks,CH
29,july,2022,Donner Pass,Speyeria mormonia,3,1Tracks,CH
29,july,2022,Donner Pass,Satyrium sylvinus,2,1Tracks,CH
29,july,2022,Donner Pass,Junonia coenia,1,1Tracks,CH
29,july,2022,Donner Pass,Pyrgus communis,2,1Tracks,CH
29,july,2022,Donner Pass,Euphilotes battoides,3,1Tracks,CH
29,july,2022,Donner Pass,Polites sonora,2,1Tracks,CH
29,july,2022,Donner Pass,Lycaena heteronea,3,1Tracks,CH
29,july,2022,Donner Pass,Satyrium californica,1,1Tracks,CH
29,july,2022,Donner Pass,Nymphalis californica,1,1Tracks,CH
29,july,2022,Donner Pass,Pontia protodice,1,1Tracks,CH
29,july,2022,Donner Pass,Papilio rutulus,3,1Tracks,CH
29,july,2022,Donner Pass,Adelpha bredowii californica,1,1Tracks,CH
29,july,2022,Donner Pass,Nymphalis antiopa,1,1Tracks,CH
29,july,2022,Donner Pass,Phyciodes campestris montana,3,2Meadow,CH
29,july,2022,Donner Pass,Colias eurytheme,2,2Meadow,CH
29,july,2022,Donner Pass,Speyeria mormonia,1,2Meadow,CH
29,july,2022,Donner Pass,Satyrium sylvinus,1,2Meadow,CH
29,july,2022,Donner Pass,Plebejus saepiolus,3,2Meadow,CH
29,july,2022,Donner Pass,Phyciodes mylitta,2,2Meadow,CH
29,july,2022,Donner Pass,Lycaena nivalis,1,2Meadow,CH
29,july,2022,Donner Pass,Lycaena editha,1,3Bridge,CH
29,july,2022,Donner Pass,Pontia beckerii,1,3Bridge,CH
30,july,2022,Castle Peak,Chlosyne hoffmanni,3,1LowForest,CH
30,july,2022,Castle Peak,Lycaeides idas anna,3,1LowForest,CH
30,july,2022,Castle Peak,Parnassius clodius,3,1LowForest,CH
30,july,2022,Castle Peak,Phyciodes campestris montana,3,1LowForest,CH
30,july,2022,Castle Peak,Speyeria egleis,3,1LowForest,CH
30,july,2022,Castle Peak,Colias eurytheme,3,1LowForest,CH
30,july,2022,Castle Peak,Pyrgus communis,3,1LowForest,CH
30,july,2022,Castle Peak,Junonia coenia,1,1LowForest,CH
30,july,2022,Castle Peak,Incisalia eryphon,1,1LowForest,CH
30,july,2022,Castle Peak,Phyciodes mylitta,3,1LowForest,CH
30,july,2022,Castle Peak,Speyeria atlantis irene,3,1LowForest,CH
30,july,2022,Castle Peak,Speyeria mormonia,2,1LowForest,CH
30,july,2022,Castle Peak,Agriades podarce,1,1LowForest,CH
30,july,2022,Castle Peak,Plebejus saepiolus,1,1LowForest,CH
30,july,2022,Castle Peak,Euphilotes battoides,1,2CastleAscent,CH
30,july,2022,Castle Peak,Speyeria egleis,2,2CastleAscent,CH
30,july,2022,Castle Peak,Papilio zelicaon,1,2CastleAscent,CH
30,july,2022,Castle Peak,Papilio zelicaon,3,3Ridge,CH
30,july,2022,Castle Peak,Pontia occidentalis,3,3Ridge,CH
30,july,2022,Castle Peak,Speyeria egleis,3,3Ridge,CH
30,july,2022,Castle Peak,Plebejus shasta,3,3Ridge,CH
30,july,2022,Castle Peak,Plebejus acmon,1,3Ridge,CH
30,july,2022,Castle Peak,Limenitis lorquini,2,3Ridge,CH
30,july,2022,Castle Peak,Nymphalis californica,1,3Ridge,CH
30,july,2022,Castle Peak,Euchloe hyantis hyantis,3,3Ridge,CH
30,july,2022,Castle Peak,Satyrium fuliginosum fuliginosum,2,3Ridge,CH
30,july,2022,Castle Peak,Colias eurytheme,1,3Ridge,CH
30,july,2022,Castle Peak,Cercyonis oetus,1,3Ridge,CH
30,july,2022,Castle Peak,Papilio indra,1,3Ridge,CH
30,july,2022,Castle Peak,Polygonia zephyrus,1,3Ridge,CH
30,july,2022,Castle Peak,Colias eurytheme,2,4BasinDescent,CH
30,july,2022,Castle Peak,Papilio eurymedon,1,4BasinDescent,CH
30,july,2022,Castle Peak,Limenitis lorquini,1,4BasinDescent,CH
30,july,2022,Castle Peak,Plebejus icarioides,2,5HighForest,CH
30,july,2022,Castle Peak,Speyeria egleis,3,5HighForest,CH
30,july,2022,Castle Peak,Pyrgus communis,3,5HighForest,CH
30,july,2022,Castle Peak,Lycaeides idas anna,3,5HighForest,CH
30,july,2022,Castle Peak,Parnassius clodius,2,5HighForest,CH
31,july,2022,Washington,NA,NA,2Serp,MF
31,july,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
31,july,2022,Washington,Phyciodes mylitta,2,1Valley,MF
31,july,2022,Washington,Cercyonis sthenele silvestris,1,1Valley,MF
31,july,2022,Washington,Plebejus acmon,1,1Valley,MF
31,july,2022,Washington,Pontia protodice,1,1Valley,MF
3,august,2022,Lang Crossing,Phyciodes mylitta,2,1Meadow,CH
3,august,2022,Lang Crossing,Lycaena editha,3,1Meadow,CH
3,august,2022,Lang Crossing,Plebejus acmon,3,1Meadow,CH
3,august,2022,Lang Crossing,Colias eurytheme,1,1Meadow,CH
3,august,2022,Lang Crossing,Speyeria hydaspe,3,1Meadow,CH
3,august,2022,Lang Crossing,Junonia coenia,2,1Meadow,CH
3,august,2022,Lang Crossing,Speyeria hydaspe,2,2Forest,CH
3,august,2022,Lang Crossing,Junonia coenia,2,2Forest,CH
3,august,2022,Lang Crossing,Phyciodes mylitta,2,2Forest,CH
3,august,2022,Lang Crossing,Plebejus acmon,2,2Forest,CH
3,august,2022,Lang Crossing,Colias eurytheme,2,2Forest,CH
3,august,2022,Lang Crossing,Euphilotes enoptes,1,2Forest,CH
3,august,2022,Lang Crossing,Limenitis lorquini,1,2Forest,CH
3,august,2022,Lang Crossing,Neophasia menapia,1,2Forest,CH
3,august,2022,Lang Crossing,Cercyonis sthenele silvestris,2,2Forest,CH
3,august,2022,Lang Crossing,Pieris rapae,1,2Forest,CH
3,august,2022,Lang Crossing,Speyeria hydaspe,1,3Chap,CH
3,august,2022,Lang Crossing,Cercyonis sthenele silvestris,2,3Chap,CH
3,august,2022,Lang Crossing,Limenitis lorquini,1,3Chap,CH
4,august,2022,Mt Rose,Nymphalis californica,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Phyciodes mylitta,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Limenitis lorquini,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Satyrium fuliginosum semiluna,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Colias eurytheme,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Speyeria egleis,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Pontia occidentalis,2,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Papilio rutulus,1,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Plebejus shasta,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Plebejus icarioides,3,1Forest,CH_MF_EG
4,august,2022,Mt Rose,Speyeria egleis,2,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Colias eurytheme,1,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Pontia occidentalis,3,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Euphydryas editha,3,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Lycaeides hybrid,3,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Polites sonora,1,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Plebejus icarioides,2,3Alpine,CH_MF_EG
4,august,2022,Mt Rose,Speyeria mormonia,3,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Plebejus saepiolus,3,2Meadow,CH_MF_EG
